Country,ppratio
Spain,556.1658659224206
Argentina,1.7367413232279827
Austria,80.46677804419924
Belgium,68.22584128751711
Brazil,45.69884809385518
Canada,8.552686544125226
Colombia,13.44753081263703
Costa Rica,14.352625486514233
Cyprus,7.89628026291109
Denmark,36.44641241136919
Ecuador,587.4581414716122
El Salvador,174.55904702081415
Finland,251.001611718607
France,71.25201839132849
Germany,2.1954738609119144
Guatemala,7.546387422036766
Honduras,27.896361185697202
Iceland,10.338683119625706
Ireland,1.3727244578115416
Italy,96.14104784204336
Luxembourg,0.2737779656690143
Mexico,17.44185435165263
Netherlands,23.835511359638435
Nicaragua,8.59280831852456
Norway,20.269839108573954
Panama,92.14703794865291
Peru,24.056490073335425
Portugal,405.73052356088715
Sweden,74.80794711934743
Switzerland,2.7023331746287194
Trinidad and Tobago,1.3842693556192018
Turkey,11.10840743917555
United Kingdom,372.5015473695278
United States of America,2.3074358192872486
Uruguay,104.06854825662518
