Country,ppratio
Spain,0.8527858317049712
Argentina,22.308667295253812
Austria,961.5037471146982
Belgium,49.03947627277834
Brazil,403.818984494047
Canada,0.5838739373347983
Chile,101.44453408379047
Colombia,11.832470640471065
Costa Rica,21.817938085316968
Cyprus,26.531178248838568
Denmark,16.22773167880678
Ecuador,7.283521677022927
El Salvador,64.31644867968807
Finland,152.10827001641118
France,90.78067541645099
Germany,107.79363777446508
Guatemala,13.372819443411434
Honduras,1.8961613632196181
Iceland,10.152731415311607
Ireland,50.0979144644322
Italy,44.690079793740686
Luxembourg,23.216961657269177
Mexico,95.0631648697356
Netherlands,30.649431162431302
Nicaragua,100.86168471117709
Norway,495.4770938168221
Panama,195.96236285589453
Peru,24.73823514686263
Portugal,7.519950375694712
Sweden,211.06752926863584
Switzerland,0.6466867121570112
Trinidad and Tobago,48.26691346793133
United Kingdom,8.09536731387709
Uruguay,1.903951483681861
