Country,ppratio
Spain,359.55948677322954
Argentina,14.251738706755688
Australia,5.59181108011413
Austria,6.808724859022598
Belgium,19.282034991541966
Bolivia,7.1582764651364705
Brazil,338.7051943937086
Canada,14.717954053674184
Colombia,13.17954902898926
"Congo, Democratic Republic",173.36068747224596
Costa Rica,15.596354995759269
Cyprus,23.187672537346756
Denmark,137.40351279911192
Ecuador,25.86835699535763
Egypt,16.905526625654755
El Salvador,183.95771615314783
Finland,62.94920407616746
France,109.55453546982973
Germany,11.086884927297854
Guatemala,78.92242930314558
Honduras,26.83690975021881
Iceland,9.850516141632577
India,33.650124959159704
Ireland,2.522695554009872
Israel,56.48062207969648
Italy,202.9570700609893
Japan,4342.581435505036
Kenya,89.9851634130777
Luxembourg,11.824215004892848
Mauritius,26.85360131886871
Mexico,40.715212718578655
Morocco,17.574344523734467
Netherlands,8.2242549880479
New Zealand,28.7699206304825
Nicaragua,32.24523485003812
Norway,4.218616572735631
Pakistan,33.51655034656179
Panama,834.7735714238868
Peru,4.773130874716345
Philippines,83.30058743528313
Portugal,142.88674394296942
South Africa,22.890334222283123
Sri Lanka,7.163856033529528
Sweden,90.16667877019657
Switzerland,2.7608648089589884
Thailand,31.43986558353592
Trinidad and Tobago,12.476723884272992
Turkey,13.020147210110531
Uganda,9.085595271193288
United Kingdom,2056.8213944894105
United States of America,2.1724986161192965
Uruguay,105.80293277468094
Venezuela,1.59347389193921
