Country,ppratio
Spain,17.280945449244808
Albania,276.9239315534543
Argentina,1.047161024081103
Austria,1.9033667511803143
Belgium,15.282901183203823
Brazil,5.494431493087606
Canada,0.7642581104584518
Chile,1.1862849025635596
Colombia,8.613119160191882
Costa Rica,10.077320860796101
Cyprus,0.2373959951524731
Denmark,47.07477555369215
Ecuador,0.3524987812323461
El Salvador,3.586497608616388
Finland,0.6272256628087456
France,11.149939030844052
Germany,0.992140215375754
Guatemala,1.694534006751244
Honduras,3.3035065239022154
Iceland,0.9623686931655674
Ireland,2.296727417443057
Italy,1.4810926250364393
Luxembourg,34.50428464566132
Mexico,35.737663572758365
Netherlands,1.9323993886272002
Nicaragua,0.9187021798015215
Norway,2.5679321826829073
Panama,8.999751877499902
Peru,2.3652305494340062
Portugal,2.8683836460186964
Sweden,0.3634635802441438
Switzerland,6.283868450697851
Trinidad and Tobago,4.485015354616851
United Kingdom,11.370566751974561
Uruguay,0.8474219825719586
