Country,p_value_less
1,0.346153846153846
2,0.192307692307692
3,0.307692307692308
4,0.346153846153846
5,0.384615384615385
6,0.423076923076923
7,0.576923076923077
8,0.846153846153846
9,0.846153846153846
10,0.884615384615385
11,0.846153846153846
12,0.846153846153846
13,0.846153846153846
14,0.846153846153846
15,0.846153846153846
16,0.846153846153846
