Country,p_value_less
1,0.0555555555555556
2,0.111111111111111
3,0.388888888888889
4,0.611111111111111
5,0.666666666666667
6,0.777777777777778
7,0.833333333333333
8,0.833333333333333
9,0.833333333333333
10,0.833333333333333
11,0.833333333333333
12,0.833333333333333
13,0.777777777777778
14,0.777777777777778
15,0.777777777777778
16,0.777777777777778
