Country,ppratio
Spain,6.66854038411434
Argentina,0.9266418497847174
Austria,1.3035631769346927
Belgium,18.466329526755896
Brazil,7.057398620340986
Canada,1.3967757498255051
Chile,8.715567449984235
Colombia,20.569621506495466
Costa Rica,1.7669067598172823
Cyprus,48.748995642416155
Denmark,1.3897032421440618
Ecuador,16.931957064004557
El Salvador,4.858289432588566
Finland,25.892540423019813
France,6.405115926119047
Germany,3.9851758583933274
Guatemala,1.4509629696358133
Honduras,0.7462917489177883
Iceland,9.025119411939459
Ireland,4.36418207904961
Italy,0.3666894002385477
Luxembourg,1.1870830212690915
Mexico,30.493062804990846
Netherlands,5.363370685889779
Nicaragua,27.134099843156235
Norway,7.282204021430248
Panama,56.63174179120047
Peru,15.50546787167846
Portugal,5.266331077370397
Sweden,12.081084061273733
Switzerland,12.989242715258795
Trinidad and Tobago,0.5019702060371584
United Kingdom,21.837440853328573
Uruguay,29.925106411135822
