Country,Weight
Colombia,0.2760449778476099
Argentina,0.23711892344626495
France,0.1393370522453086
Switzerland,0.13528233156578917
Brazil,0.1216257455222457
Uruguay,0.09055950465188232
Ecuador,3.146472089946977e-5
