Country,ppratio
Spain,485.86440844968587
Argentina,0.4692061667409679
Austria,6.433293827813513
Belgium,0.6883297578916415
Brazil,29.57609188718092
Canada,0.08577040643437378
Colombia,8.588454845999317
Costa Rica,20.398681092695124
Cyprus,1.7144840644948132
Denmark,40.95459763756259
Ecuador,76.20231294035666
El Salvador,94.27791478200474
Finland,29.68926559983461
France,500.07886277114363
Germany,2.2884869915648034
Guatemala,83.8463000189518
Honduras,42.837118945979284
Iceland,4.875085470993501
Ireland,2.526639711934175
Italy,589.2888964639379
Luxembourg,20.761445179946946
Mexico,8.539376363964022
Netherlands,37.200028307676895
Nicaragua,5.168129422203921
Norway,13.726113668923979
Panama,281.71575618300403
Peru,103.49998327979651
Portugal,22.022391123436385
Sweden,60.83302799343977
Switzerland,2.6737585607264402
Trinidad and Tobago,5.343931662785361
United Kingdom,241.29032248456048
Uruguay,46.45089970351485
