Country,ppratio
Spain,112.4499557389287
Albania,106.9764676409276
Argentina,1.0917475711111522
Austria,2.540154911423672
Belgium,32.51341380238596
Brazil,2.7254787506037
Canada,0.96631100032707
Chile,1.1862849315970234
Colombia,11.009038988178135
Costa Rica,10.079876650358871
Cyprus,0.5489674684984135
Denmark,51.6485319269346
Ecuador,0.353590967317839
El Salvador,2.3055955251525386
Finland,0.6235806634662397
France,11.269647425401931
Germany,0.9932333027253178
Guatemala,1.6696302094156497
Honduras,1.8947339253928521
Iceland,0.8003287868954088
Ireland,2.3314192298958503
Italy,3.1040630668157383
Luxembourg,34.79027189698267
Netherlands,1.9451553184824824
Nicaragua,0.9170789493997167
Norway,2.568136206939793
Panama,9.424133728417477
Peru,0.5266320604278096
Portugal,1.5627978777119635
Sweden,0.2766918532690946
Switzerland,6.295998506268504
Trinidad and Tobago,4.485015366012339
United Kingdom,13.906787781346836
Uruguay,1.381444901681162
