Country,p_value_less
1,0.545454545454545
2,0.696969696969697
3,0.878787878787879
4,0.727272727272727
5,0.575757575757576
6,0.787878787878788
7,0.787878787878788
8,0.727272727272727
9,0.666666666666667
10,0.575757575757576
11,0.484848484848485
12,0.272727272727273
13,0.545454545454545
14,0.666666666666667
15,0.575757575757576
16,0.606060606060606
