Country,ppratio
Spain,2.6646586658715052
Argentina,28.932251886321424
Austria,180.7158882099441
Belgium,4.881412431892568
Brazil,11.13145992773658
Canada,4.746440147565139
Chile,7.625977435628404
Colombia,67.58010827030787
Costa Rica,2.3117189441810013
Cyprus,45.35314750372936
Denmark,4.7837921310419595
Ecuador,16.931957064004557
El Salvador,6.0740965979429085
Finland,50.454247921443006
France,15.888755797878527
Germany,6.169188584111685
Guatemala,0.9945979508444371
Honduras,2.0716452537255483
Iceland,22.865523495603156
Ireland,14.181385037098282
Italy,0.4611114248731729
Luxembourg,1.3842296554837472
Mexico,1.2837543377820602
Netherlands,64.0937455077186
Nicaragua,6.812145659500502
Norway,17.925418932220843
Panama,58.84264366534985
Peru,14.538875107367643
Portugal,10.891107463465435
Sweden,9.602232648328641
Switzerland,272.0062136078853
Trinidad and Tobago,2.431212634013649
United Kingdom,9.511499694926567
Uruguay,34.262181396542154
