Country,ppratio
Spain,611.0880260915668
Argentina,1.6223982426714805
Austria,116.35069338748517
Belgium,80.30768294156273
Brazil,37.90292680257734
Canada,2.590230815969354
Colombia,21.174235580145865
Costa Rica,3.0771886899884024
Cyprus,8.106946673846966
Denmark,52.179686224338695
Ecuador,353.86460447173005
El Salvador,266.4020743588604
Finland,22.859341718498083
France,254.37783854767858
Germany,2.2884869915648034
Guatemala,2.3224039990555005
Honduras,39.03651833727568
Iceland,25.114821247279117
Ireland,14.769693628594554
Italy,781.3191192021513
Luxembourg,4.748171135464163
Mexico,4.718808473802999
Netherlands,179.10543604445496
Nicaragua,17.82625631083976
Norway,22.37721139812853
Panama,420.6175466429267
Peru,2711.8402038870004
Portugal,866.8453892271621
Sweden,0.9802858031787434
Switzerland,2.6737585607264402
Trinidad and Tobago,9.964246380243502
United Kingdom,836.7581376570226
Uruguay,112.71191036829316
