Country,p_value_less
1,0.103448275862069
2,0.137931034482759
3,0.206896551724138
4,0.310344827586207
5,0.379310344827586
6,0.482758620689655
7,0.655172413793103
8,0.689655172413793
9,0.724137931034483
10,0.724137931034483
11,0.758620689655172
12,0.758620689655172
13,0.758620689655172
14,0.724137931034483
15,0.724137931034483
16,0.724137931034483
