Country,ppratio
Spain,13.715361701037894
Albania,65.00683789602273
Argentina,160.7952532948438
Austria,7.381552731324067
Belgium,400.6412184298899
Brazil,1.180651658342163
Canada,406.4690864026707
Chile,7.778799211588096
Colombia,323.9996680293734
Costa Rica,233.6768124324253
Cyprus,110.94139701709057
Denmark,1.884784354890218
Ecuador,0.8657051730660049
El Salvador,82.86363920320638
Finland,35.9730548521144
France,513.8483830477875
Germany,88.55744886463688
Guatemala,249.06844453051073
Honduras,1.2535265815732166
Iceland,169.07938234301656
Ireland,567.7101777508508
Italy,20.851713817577572
Luxembourg,402.75737682337973
Mexico,27.0000192063593
Netherlands,8.24110593721326
Nicaragua,12.587804534133006
Norway,3.342710248002555
Panama,104.61169187729772
Peru,6.969771389959819
Portugal,192.5136625650387
Sweden,5.078200551337078
Switzerland,0.12232993299322581
Trinidad and Tobago,655.786138644001
United Kingdom,21.34303399043461
Uruguay,133.32789567486842
