Predictor,Spain,Synthetic Spain,Sample,diff_synth,diff_sample,improvement_pct
pop.mean.1950.1959,29.1444,15.0891,13.2798,14.0553,15.8646,11.4045
gdpcap.mean.1950.1959,7622.1257,7622.1416,10837.1952,-0.0159,-3215.0695,99.9995
hc.mean.1950.1959,1.884,1.6089,1.9305,0.2751,-0.0465,-491.7747
csh_c.mean.1950.1959,0.7563,0.7563,0.6751,0,0.0811,99.9997
csh_i.mean.1950.1959,0.1679,0.1679,0.2357,-0,-0.0678,99.9997
csh_g.mean.1950.1959,0.093,0.093,0.1224,-0,-0.0294,99.9644
csh_x.mean.1950.1959,0.0168,0.1095,0.1512,-0.0927,-0.1344,30.9957
csh_m.mean.1950.1959,-0.039,-0.1235,-0.1888,0.0845,0.1499,43.6058
rknacapita.mean.1950.1959,30923.1198,29861.7115,41736.216,1061.4083,-10813.0962,90.184
