Country,ppratio
Spain,584.2419051274122
Argentina,23.073646561038267
Australia,5.609264961334782
Austria,7.784772268384425
Belgium,104.27807614835513
Bolivia,4.405811431730124
Brazil,0.35964340181321947
Canada,19.968818277851728
Colombia,5.444658987294519
Costa Rica,5.709498730128426
Denmark,21.52307761674605
Ecuador,736.1109667627329
El Salvador,334.4080447764417
Finland,153.0453229787233
France,225.91508937974274
Germany,3.521753640319683
Guatemala,11.367810654981055
Honduras,14.763906143529686
Ireland,3.368023094056086
Israel,132.89921055561555
Italy,249.00982345351778
Mexico,1.9728289473426448
Netherlands,13.231131429821382
New Zealand,10.204628813178335
Nicaragua,16.14969921036804
Norway,41.36804586800826
Panama,81.45575705854819
Peru,137.99900875279255
Sweden,75.93953062343323
Switzerland,2.7079094985160164
Trinidad and Tobago,15.974373603169905
Turkey,12.464921649636482
United Kingdom,1059.8650112499156
United States of America,2.6737573461882995
Uruguay,106.43482605371993
Venezuela,1.000997780553569
