Country,ppratio
Spain,543.3875366083963
Argentina,5.445860726188592
Australia,4.741573423234048
Austria,51.53844731018667
Belgium,257.8601900199193
Bolivia,3.8073838660151536
Brazil,66.080586078545707
Canada,15.859806979441297
Switzerland,1.825397413074319
Colombia,9.880901320662947
Costa Rica,3.026650245251304
Germany,3.5997767085259427
Denmark,50.292715684519855
Ecuador,419.76738991575917
Finland,245.3345608192474
France,511.4989697382162
United Kingdom,416.8055541741873
Guatemala,0.8226751564263323
Honduras,53.218866399290256
Ireland,16.090091772341676
Israel,12.179679836574422
Italy,28.141475399045383
Mexico,10.649918671923635
Nicaragua,10.434291181680745
Netherlands,20.57892785867316
Norway,1.8746071691285573
New Zealand,2.26348997806983
Panama,63.50109112445853
Peru,73.13392871960563
El Salvador,288.8134325089059
Sweden,51.42430981497115
Trinidad and Tobago,6.875162046953994
Turkey,0.4911446004778151
Uruguay,42.361461868020584
United States of America,3.0901643836324353
Venezuela,117.59481306718865
