Country,p_value_less
1,0.129032258064516
2,0.419354838709677
3,0.870967741935484
4,0.838709677419355
5,0.548387096774194
6,0.709677419354839
7,0.709677419354839
8,0.741935483870968
9,0.645161290322581
10,0.870967741935484
11,0.709677419354839
12,0.612903225806452
13,0.67741935483871
14,0.67741935483871
15,0.67741935483871
16,0.806451612903226
