Country,ppratio
Spain,5.570395441903135
Argentina,7.680042527701468
Austria,4.8602863436887995
Belgium,0.8340213703052506
Brazil,3.137106804328049
Canada,15.56817936168018
Colombia,3.0774102116891293
Costa Rica,2.870150647759424
Cyprus,3.343684175617842
Denmark,22.30146035288871
Ecuador,3.8679232615776185
El Salvador,0.8281870720857745
Finland,6.143527213984839
France,20.572555760511246
Germany,3.412559677801487
Guatemala,2.8081476222712807
Honduras,3.0981361070922775
Iceland,16.34387626461682
Ireland,8.437623645406662
Italy,8.29383214331363
Luxembourg,15.599311148353316
Mexico,14.2226292290232
Netherlands,24.697371636272702
Nicaragua,7.260311763236311
Norway,8.025521350502594
Panama,40.169835879194146
Peru,6.443654583330497
Portugal,19.76271562685767
Sweden,6.301657175460563
Switzerland,8.225353256484278
Trinidad and Tobago,11.308783026253268
United Kingdom,7.211976523276016
Uruguay,5.352945300843146
