Country,p_value_less
1,0.724137931034483
2,0.655172413793103
3,0.758620689655172
4,0.724137931034483
5,0.689655172413793
6,0.724137931034483
7,0.862068965517241
8,0.862068965517241
9,0.827586206896552
10,0.724137931034483
11,0.689655172413793
12,0.310344827586207
13,0.724137931034483
14,0.862068965517241
15,0.862068965517241
16,0.862068965517241
