Country,p_value_less
1,0.565217391304348
2,0.478260869565217
3,0.739130434782609
4,0.826086956521739
5,0.91304347826087
6,0.826086956521739
7,0.91304347826087
8,0.91304347826087
9,0.956521739130435
10,0.956521739130435
11,0.956521739130435
12,0.956521739130435
13,0.869565217391304
14,0.782608695652174
15,0.782608695652174
16,0.956521739130435
