Country,p_value_less
1,0.909090909090909
2,0.909090909090909
3,0.939393939393939
4,0.939393939393939
5,0.939393939393939
6,0.939393939393939
7,0.878787878787879
8,0.909090909090909
9,0.787878787878788
10,0.666666666666667
11,0.575757575757576
12,0.424242424242424
13,0.484848484848485
14,0.606060606060606
15,0.606060606060606
16,0.606060606060606
