Country,ppratio
Spain,4.4073532951896475
Argentina,13.947423536717906
Austria,960.3796623517075
Belgium,258.97271631586005
Brazil,441.22712674632675
Canada,3.0393424338978767
Chile,487.7418062235706
Colombia,46.847035580274145
Costa Rica,16.417498734891197
Cyprus,51.602391244789956
Denmark,47.4392595010395
Ecuador,39.5289763615271
El Salvador,54.8934626517475
Finland,127.70305143605205
France,79.77758938603655
Germany,44.336366082495374
Guatemala,62.75905701124834
Honduras,5.000060980220718
Iceland,13.751455239343066
Ireland,7.019819715252032
Italy,33.40473307303078
Luxembourg,44.88988092487713
Mexico,40.7105985660038
Netherlands,30.458806108320616
Nicaragua,49.62083661284714
Norway,501.50897650510814
Panama,153.94094705082557
Peru,16.904007371100363
Portugal,9.554775074675893
Sweden,84.22944694708919
Switzerland,0.6466867121570112
Trinidad and Tobago,96.18515889544484
United Kingdom,17.499538847687496
Uruguay,1.7497830210228893
